id_transacao,transactions
408,july;lisa;rosaonca;moda;pimpolho;malha;intima;meia;curta;calcinha;algodao;luziane;kids;colorida;vystek;estampada;legue
409,lisa;calcinha;luziane;estampada;algodão
410,rampa;travesseiro
411,lisa;toalha;rosto
412,indri;bermuda;selfie;polo;marands;careca;estampada;kids;camisa;moletom;gola
413,nadador;alça;needfeel;lycra
414,aberto;micol;moda;rebekids;blusa;baby;kids;short;conj;liso;infantil;estampado;mijão;camiseta;algodão;bordada
415,malha;calcinha;kids;camiseta;algodão;bordada
416,machao;sergio;modas;calcinha;luziane;camisa;juvenil;lisa;algodão
417,saída;babado;camilly;praia;biquini;viscose
418,crepe;preto;malha;dance;sevilha;blusa;milano;canelado
419,langerie;bojo;lili;sutia
420,pimpolho;mordedor;ovelha;unissex;transparenteazul
421,lisa;toalha;rosto
422,toalhas;desenho
423,micol;estampada;baby;short;kids;elastico;camiseta;algodão;bordada
424,mauricinho;prata;short;italicomar
425,toalhas;bermuda;cuecas;machao;russa;sergio;desenho;modas;regata;cordao;toalha;academia;tactel;lisa;montanha
426,micol;moda;fria;malha;fofinha;calcinha;baby;luziane;kids;infantil;pijama;estampada;algodão;longo;tanga;punho
427,micol;reto;moda;naclefs;baby;kids;short;estampado;fashion;juvenil;camiseta
428,calça;gravatinha;meia
429,microfibra;boxer;cueca;mallbeck;estampada
430,lisa;toalha;rosto
431,malha;blusa;manga;fria
432,cobertor;carinhas;star
433,pimpolho;brancotigre;unissex;meia;bichinho
434,mary;jardineira;kikarinho;prata;short;mauricinho;tactel
435,regata;italico;camisa
436,canelada;camiseta;regata;blusa;calcinha;estampada;luziane;vystek;lisa;algodão;bordada
437,sandalia;pimpolho;prata;lisa;fase;toalha;rosto
438,juvenil;calcinha;lisa;luziane
439,malha;luxo;amarelo;dino;calcinha;super;baby;conjunto;suedine;mayara
440,visual;fria;canelada;malha;dinda;regata;blusa;calcinha;kids;mania;vystek;shorts;lisa;variados
441,saida;soft;pano;simples;peças;macacão;maternidade;minasrey;toalha;infantil;lukinha;menino;boca;estampada;baloes;pagão
442,penteada;malha;laranja;meia;vestido;smile
443,fralda;lisa;luxo;minasrey;liso;short;cbainha;elastico;camiseta;algodão;bordada
444,maxi;laranja;intima;regata;calcinha;kids;flower;july;naclefs;algodao;vestido;menta;azul;moda;fria;penteada;jeans;meia;estampada;malha;rebekids;verde;cilindro;short;fashion;juvenil;praieiras
445,lisa;calcinha;luziane;estampada;algodão
446,dinda;shorts;variados
447,body;fralda;bilu;masc;pimpolho;boys;meia;begecachorro;regata;bita;baby;tapa;conjunto;bichinho
448,safari;nanai;calcinha;kids;july;algodao;vestido;tactel;penteada;meia;prata;elian;kamylus;mauricinho;estampada;malha;brandili;verde;short;kyly;juvenil
449,juvenil;calcinha;lisa;luziane
450,cats;penteada;malha;meia;vestido;azul
451,blusa;calcinha;luziane;lisa;algodão;amanda
452,lisa;toalha;rosto
453,rampa;travesseiro
454,lisa;bermuda;cinza;haos;polo;confecções;tradicional;matheus;cueca;kids;camisa;diferente;gola
455,confecções;cueca;lisa;haos
456,polka;malha;cherry;vestido;vermelh;nikko
457,lisa;toalha;rosto
458,conjunto;colors;pentmoletom;marinho
459,micol;petita;haos;mamadeira;tradicional;saldo;matheus;estampada;baby;kids;cueca;super;camiseta;algodão;bordada
460,bombinhas;nanai;amarelo;regata;calcinha;conjunto;naclefs;moda;fria;elian;kamylus;luziane;biquini;malha;brandili;short;kyly;fashion;juvenil;lisa;gold
461,soft;bojo;calcinha;kids;capadocia;boca;july;sutiã;algodao;sport;fralda;pano;minasrey;girls;estampada;malha;cokit;juvenil;bordestam
462,pimpolho;cachorrobrancaazul;curta;cueca;algodão;micol;masc;blusa;camiseta;haos;meia;calça;confecções;colorida;pares;pijama;lisa;bege;bordada
463,bermuda;bebe;courinho;kids;diferente
464,neon;malha;canelada;laranja;conjunto
465,cuecas
466,lisa;toalha;rosto
467,body;noite;marinho;malha;mescla;claro;suedine
468,marrom;tenis;fase;pimpolho
469,confecções;mijao;bordado;calcinha;cueca;luziane;atras;estampada;suedine;bordada
470,toalhas;desenho
471,celastano;desfiada;calça;zumvest;short;kids;zafirinha;lisa
472,penteada;apolo;sienna;matheus;cueca;kids;conjunto;bege
473,bermuda;haos;confecções;machao;russa;sergio;modas;regata;cordao;cueca;tactel;lisa;montanha
474,bebe;antiderrapante;joelheira;selene
475,regata;baby;kids;infantil;liso;estampado;conjunto;algodão;longo;micol;manga;mijão;camiseta;moda;meia;aberto;camisa;italico;pijama;lisa;punho
476,camiseta;algodão;bordada
477,pimpolho;berço;samara;amarelopato;rede;naninha;baby;chupeta;prendedor
478,microfibra;mallbeck;boxer;cueca;juvenil;lisa
479,lisa;fria;malha;calcinha;luziane;estampada;algodão
480,calça;jeans;kids;wisny
481,bojo;intima;calcinha;cueca;kids;rica;july;fofa;sutiã;algodao;sport;alça;moda;haos;fria;intimate;luziane;estampada;bunda;kangyadiezi;malha;cuecas;jade;bordada
482,camiseta;algodão;bordada
483,matheus;cueca;kids
484,camiseta;algodão;bordada
485,masc;pimpolho;boys;betolven;higiene;macacão;pecas;azul
486,estampada;cueca;haos
487,visual;canelada;lauma;regata;baby;kids;short;mania;zafirinha;macacão
488,short;elastico;liso;camiseta;algodão;bordada
489,costura;boxer;selene;calcinha;luziane;lisa;algodão
490,nanai;brandili;calcinha;elian;kamylus;luziane;kyly;lisa;algodão
491,dani;pimpolho;laço;faixa;meia;rosaborboleta;chupeta;kuka;silicone;ludica;presente
492,thalyta;detalhe;bordado;bolsinho;baby;chupeta;vestido;fortaleza;pagão
493,lisa;toalha;rosto
494,saída;rosacachorro;macacao;pimpolho;caricia;maternidade;boys;meia;minasrey;ludica;presente;babete
495,pent;haos;confecções;cueca;conjunto;lisa;bege;craft;system;lino
496,malha;blusa;manga;fria
497,calcinha;mayara
498,body;flaphy;manga;malha;sued;amarelo;calcinha;longa;listrado;suedine;mayara
499,aberto;denguinho;liso;mijão;camiseta;algodão;touca;bordada
500,masc;pimpolho;cuecas;tradicional;matheus;cueca;chupeta;liso;prendedor;ekros;azul
501,lisa;toalha;rosto
502,toalhas;desenho
503,microfibra;boxer;cueca;mallbeck;estampada
504,lisa;toalha;rosto
505,short;algodão;elastico;liso
506,durma;stylo;pijama;juvenil;longo
507,haos;confecções;estampada;cueca;infantil;ekros;hezen;lisa
508,lisa;machao;sergio;verde;modas;pentmoletom;regata;natureza;conjunto;camiseta;algodão
509,cobertor;carinhas;star
510,fullprint;polo;machao;sergio;modas;camisa;juvenil;zuzinha;estampada
511,conjunto;surf;pentmoletom;cinza
512,nadador;alça;needfeel;lycra
513,marias;vestido;sapequinha
514,lisa;toalha;rosto
515,micol;canelada;dinda;regata;blusa;calcinha;luziane;baby;infantil;pijama;vystek;kids;shorts;lisa;algodão;longo;variados;punho
516,maxi;feliz;dogs;tecido;laranja;carmel;kids;natty;nikko;conjunto;vermelho;flower;vestidos;moletinho;vestido;windsurf;azul;mini;folia;penteada;borboleta;waffle;meia;trend;penteadacotton;butterfly;rayon;malha;lacos;verde;rosa;white;super;majú
517,careca;basica;mapa;amarelo;regata;conjunto;dinosaur;sport;alakazoo;marands;meia;gola;polo;malha;pentead;amsmoletom;pentmoletom;rosa;camisa;bege
518,malha;verde;mapa;apolo;meia;pentmoletom;natureza;gorgurao;conjunto;mostarda;penmoletom
519,dogs;amarelo;calcinha;kids;marinho;nikko;conjunto;algodão;vestidos;vestido;colheita;azul;penteada;cotton;jeans;meia;luziane;estampada;malha;majú;lisa;bordada
520,bright;penteada;malha;laranja;meia;amarelo;voando;vestido;nikko;conjunto;azul
521,lima;wave;moletinho;surf;marands;aviao;amarelo;pentmoletom;regata;vermelho;marinho;savana;conjunto;pentea
522,surf;pentmoletom;folhas;marinho;conjunto
523,sign;tecido;calcinha;stop;conj;luaninha;nikko;yellow;conjunto;vermelho;praia;blusa;vestido;amorarma;alakazoo;amizade;amoreca;rayon;saia;malha;twill;laço;verde;short;bege
524,morena;estilosa;polo;marands;lids;careca;flor;maria;estampada;vestido;amarilis;camisa;macacão;gola;infjuv;longo
525,henecy;manga;penteada;malha;mapa;apolo;verde;meia;leser;floresta;vestido;camisa;balone;conjunto;bege;penmoletom
526,regata;italico;camisa
527,pagao;baby;conj;conjunto;suedine;meias;denguinho;manga;kadoshinha;umbilical;minasrey;touca;listra;malha;vinny;faixa;dino;bege;bordada
528,amorarma;calcinha
529,alto;cano;begeovelha;pimpolho;meia;colorida
530,laços;quiteria
531,micol;indri;italicomar;prata;regata;baby;kids;short;infantil;pijama;mauricinho;longo;punho
532,cropped;feminino;diversos;malha;brandili;jeans;blusa;short;rotas
533,indri;careca;laranja;look;baby;kids;marinho;conjunto;estampado;longo;penteadat;little;laise;gigica;coqueiro;folhas;sarja;natureza;vestido;star;sport;screen;henecy;cadarço;fino;marands;jeans;solar;calça;lazinho;gola;calca;terracota;dâbles;pentmoletom;camisa;juvenil;chambray;bege;apol;padre
534,suave;malha;laranja;rosa;vestido;nikko;camiseta;algodão;bordada
535,marinho;penteada;apolo;classic;conjunto
536,textura;dino;pentmoletom;stro;conjunto;bege
537,indri;marinho;oten;bermuda;marands;careca;pentmoletom;bichos;sarja;kids;denim;regata;camisa;conjunto;gola;infjuv
538,malha;lacos;linho;vestido;vermelho;nikko;conjunto;estampa;marie
539,pentmolet;verde;cotton;conjunto;peixinhos
540,verde;conjunto;dinosaur;pentmoletom
541,alakazoo;metalizada;branco;little;malha;waffle;pantalona;amarelo;rosita;regata;calça;girls;white;vestido;nikko;star
542,pent;conjunto;bege;craft;system;lino
543,barco;abstrato;salmao;laranja;regata;conjunto;penteadat;apolo;royal;listradinho;penmoletom;azul;preto;meia;floresta;ecotex;malha;verde;amsmoletom;pentmoletom;italico;gorgurao;camisa
544,cuecas;pentmoletom;matheus;cueca;kids;conjunto;tiger;bege;apol
545,pimpolho;unissex;meia;cinzaelefante;short;elastico;liso;bichinho;camiseta;algodão;bordada
546,connect;indri;italicomar;mauricinho;prata;regata;italico;cueca;matheus;kids;conj;camisa;short;ekros
547,feminino;cinto;tecido;kids;breech;conjunto;doce;gigica;azul;marie;cotton;jeans;calça;listra;legging;ecotex;flor;brandili;calaa;short;claço
548,polka;suave;malha;primavera;rosa;cherry;vestido;vermelh;nikko
549,langerie;bojo;lili;sutia
550,poly;lemons;laranja;calcinha;kids;conj;nikko;conjunto;system;july;gigica;blusa;algodao;pentt;vestido;leser;alga;cottont;bright;cropped;henecy;cottonta;linho;midi;maroc;shorts;estampada;tropicana;combat;listra;malha;saia;verde;texturizada;juvenil;florence;bege;bordada
551,sutiã;kangyadiezi;intimate;cokit;sport;jade
552,cropped;lili;saia;bojo;langerie;laço;gigica;bata;conjunto;conl;sutia
553,penteada;malha;machao;color;meia;regata;italico;azul;rosa;vestido;camisa;smile;conjunto;sfel;onca;penmoletom
554,mauricinho;tactel;prata;short
555,wave;penteadat;branco;ecotex;mapa;apolo;tiger;white;conjunto;pentea;bege;penmoletom
556,nanai;rasgadinha;nikko;conjunto;rotas;jeans;cherry;calça;elian;kamylus;nikkomoletom;sfel;malha;feminina;lacos;brandili;rosa;kyly;bege
557,visual;feminino;maxi;canelada;laranja;amarelo;regata;kids;conj;conjunto;flower;estampa;blusa;vestido;marie;didita;bright;mini;penteada;linho;waffle;cotton;meia;favinho;voando;mania;cambraia;penteadacotton;melange;legging;saia;malha;brandili;verde;calaa;amsmoletom;super;lavanda
558,jipe;mapa;regata;kids;marinho;nikko;conjunto;puppydiferente;casinhas;cordao;vestido;lobo;penmoletom;gato;tubarao;folia;suave;penteada;guerreiro;meia;gola;sfel;bermuda;polo;malha;verde;amsmoletom;rosa;pentmoletom;camisa;ursinho
559,desfiada;pantalona;tecido;kids;conj;nikko;estampado;diversas;helô;blusa;vestido;jaqueta;cropped;branco;mini;moda;suave;borboleta;jeans;calça;malha;rafaela;puffy;rebekids;rosa;white;short;fran
560,skate;feliz;shortsaia;kids;conj;luaninha;conjunto;bruma;blusa;cintura;cottont;azul;preto;penteada;meia;lazinho;celastico;malha;rebekids;cmoletom;short
561,visual;machao;anos;regata;kids;marinho;conjunto;camiseta;folia;marands;jeans;calça;mania;gola;polo;surf;ttheus;shirt;dino;pentmoletom;camisa
562,pimpolho;brancocinza;tchibum;tenis;colors;urban;super;street;conjunto;lavanda;biquini
563,listra;preto;cblusa;penteada;saia;tule;gigica;conjunto
564,suave;malha;rosa;vestido;nikko
565,indri;manga;polo;marands;bolso;basica;gola;curta;italico;sarja;regata;kids;mgrm;camisa;calca;bege
566,chic;pent;stripe;bege;lady;conjunto;camiseta;algodão;bordada;visco
567,coqueiro;leinad;pentmoletom;conjunto;lazinho;jogger;kids;natureza;juvenil;calca;bege
568,trator;florestou;matheus;cueca;kids;conjunto;apolo;penmoletom;sunga;ondas;cinza;meia;divertido;turma;listrado;estampada;malha;verde;camisa;proteção;white;short;pijama;juvenil
569,costura;selene;boxer;cueca;infantil
570,strmoletom;feminino;cats;dinda;laranja;vacation;conj;marinho;conjunto;blusa;folhas;letras;screen;variados;penmoletom;azul;cropped;bright;preto;marrom;vystek;shorts;sfel;malha;surf;verde;pentmoletom;stro;bege
571,safari;salmao;lemons;margarida;regata;conj;luaninha;nikko;conjunto;bolso;amsterdam;gigica;vestido;camiseta;azul;nature;preto;penteada;meia;mgrm;gola;polo;malha;saia;verde;verano;ttheus;exprim;short;camisa;florence
572,mapa;basica;amarelo;conjunto;penteadat;boys;brim;screen;raul;listradinho;wave;marands;plano;calça;gola;ecotex;polo;malha;verde;pentmoletom;dino;camisa;amst
573,jeans;elastano;vestido
574,gravataria;marro;mapa;apolo;aqua;amsmoletom;coqueiros;vermelho;marinho;conjunto;penmoletom
575,fralda;saida;saída;caricia;bebe;calca;maternidade;selene;meia;minasrey;vestido;lukinha;menino;macacão;lisa
576,lara;folia;regata;baby;kids;conjunto;roar
577,conjunto;roar;kids;folia
578,denguinho;pantufa
579,visual;careca;ccinto;regata;conjunto;boys;classic;rotas;branco;plano;jeans;plaquinha;mgrm;mania;gola;bermuda;amsmoletom;italico;shirt;camisa;amst
580,regata;sergio;machao;modas
581,conjunto;verde;bichos;pentmoletom
582,jeans;wisny;bermuda;rasgada
583,bermuda;puppydiferente;kids;academia;moletom;lisa;toalha
584,sienna;laranja;look;regata;baby;kids;marinho;conjunto;penteadat;celeste;moletinho;apolo;novo;windsurf;azul;folia;penteada;marands;meia;floresta;ecotex;malha;verde;gorgurao;camisa;escuro;bege
585,feminino;cats;pijama;malha;choose;folia;nanai;brandili;regata;pentmoletom;elian;kamylus;kids;kyly;conj;conjunto;shorts;azul
586,thalyta;sutiã;bordado;kangyadiezi;aplique;intimate;baby;jade;pagão
587,floral;body;bege;jeans;mapa;amsmoletom;eliel;blusa;molinho;short;baby;conjunto;camiseta;algodão;bordada
588,aberto;micol;baby;kids;estampado;mijão;camiseta
589,visual;nanai;careca;tecido;praia;vestido;elian;kamylus;plaquinha;mgrm;mania;gola;rayon;brandili;twill;verde;shirt;kyly;camisa
590,curto;soft;feminino;ginger;pimpolho;cats;nanai;marinh;amarelo;conj;infantil;conjunto;ciclista;tropical;penteadat;sweett;milk;aplique;boys;selene;gigica;blusa;shake;vestido;classic;star;azul;alto;gato;cano;rosquinhas;penteada;waffle;cotton;meia;lacinho;elian;kamylus;tiger;listrado;ecotex;malha;brandili;begeurso;amsmoletom;short;colorida;kyly;bege
591,brincadeira;amar;malha;divert;marinh;meia;pentmoletom;joaninha;nikko;conjunto;jacare;blocos;azul
592,minasrey;estam;toalha
593,alakazoo;branco;malha;amarelo;white;fitas;vestido;nikko
594,listras;malha;onda;meia;pentmoletom;gorgurao;conjunto;mostarda;azul
595,branco;vestidos;malha;waffle;white;vestido;majú
596,soft;macacao;cloud;toalhao;ttheus;estampada
597,indri;manga;polo;marands;careca;basica;curta;italico;plaquinha;kids;regata;mgrm;camisa;diferente;gola
598,feminino;maxi;curta;clochard;conj;conjunto;flower;system;manga;blusa;pentt;plano;penteadacotton;flam;malha;verde;calaa;italico;camisa;bege
599,confecções;haos;italicomar;prata;matheus;estampada;cueca;short;tactel;lisa
600,camiseta;algodão;bordada
601,fria;malha;ecotex;doce;flor;tecido;regata;vestido;azul
602,dani;poliamida;pimpolho;laço;faixa;anos;meia;calca;branca
603,visual;canelada;regata;shortsaia;aimi;kids;helô;bolso;alça;luli;jeans;modas;mania;stich;body;flor;rebekids;laço;short;dona
604,rosto;matheus;cueca;lisa;toalha;adulto
605,matheus;cueca;adulto
606,july;lisa;malha;calcinha;algodao;kids;luziane;juvenil;estampada
607,modelliflorenc;soft;little;malha;cotton;poazinho;flowers;laranja;rosa;vestido;nikko;conjunto;bright
608,manga;wishy;eskirazaf;penteada;cotton;camiseta;amarelo;rosita;regata;italico;kids;camisa;longa;portuguesa;gola
609,visual;kids;pupillo;sport;fullprint;bacana;fino;bebe;jeans;leinad;calça;mania;estampada;bermuda;polo;shirt;camisa;zuzinha;bege
610,visual;look;curta;baby;kids;menina;algodão;manga;renson;vestido;bonita;portuguesa;sport;bacana;fino;marands;bebe;leinad;ludr;mania;tuly;gola;bermuda;polo;color;italico;shirt;camisa
611,henecy;suave;malha;waffle;rosa;vestido;bebê;estampado;conjunto;melange
612,dulce;personagens;carnaval;fashion;fantasia
613,denguinho;mamadeira;anplas;touca
614,estam;rolinhos;cloud;minasrey;cueiro;toalha
615,barco;neon;ginger;laranja;amarelo;nikko;conjunto;penteadat;moletinho;natureza;classic;windsurf;azul;plano;ecotex;malha;verde;pentmoletom;jacare;bege;amst
616,ondas;infantil;camisa
617,ondas;estampada;sunga
618,rosa;conjunto;jipe;pentmoletom
619,juvenil;calcinha;lisa;luziane
620,juvenil;calcinha;lisa;luziane
621,micol;baby;kids;infantil;pijama;longo;punho
622,luaninha;conj;nikko;conjunto;child;gigica;blusa;folhas;vestido;mini;borboleta;bella;summer;bicho;social;saia;hemilly;always;malha;laço;pegou;rosa;short;claço
623,academia;lisa;toalha;rosto
624,visual;masculino;basica;cueca;kids;infantil;wisny;marinho;conjunto;algodão;pijama;boxer;selene;pupillo;sarja;folhas;tactel;camiseta;marands;jeans;meia;leinad;prata;calça;plaquinha;divertido;mania;mgrm;mauricinho;gola;calca;social;blue;polo;malha;brandili;surf;costura;pentmoletom;short;camisa;bege
625,
626,ecotex;malha;lacos;doce;flor;tecido;marinho;nikko;conjunto;azul
627,bege;penteada;nikko;conjunto;texture
628,body;casa;pedrita;bicos;imperio;regata;calcinha;baby;vestido;taci;abelha
629,york;conjunto;preto;canelado
630,pimpolho;cinza;suave;coala;malha;cotton;unissex;meia;lady;rosa;pares;vestido;natty;nikko;vermelho;pinguimcinza
631,bermuda;machao;plano;desenho;verde;sergio;amarelo;rosita;ttheus;pentmoletom;pentt;regata;modas;camisa;coral;conjunto;flam;estampada
632,soft;pano;denguinho;pantufa;capadocia;boca;camiseta;algodão;bordada
633,machao;russa;sungão;matheus;regata;cueca;kids;liso;algodão;acquarala;sergio;cordao;tactel;taquetel;modas;saldo;montanha;reto;bermuda;cuecas;short;desenhos
634,curta;calcinha;baby;kids;regata;cueca;algodão;manga;selfie;luxo;blusa;pinte;dengo;moletom;camiseta;legue;fralda;haos;fofinha;luziane;vystek;estampada;berna;tanga;caracol;bermuda;confecções;estampadaliso;italico;short;camisa;lisa
635,denguinho;branco;pimpolho;leao;meia;pantufa;pares;marinho;ratoazul
636,girls;bojo;sport
637,didita;babados;linho;laise;gigica;vestido;cambraia;bordada
638,calcinha;short;vystek;estampada;legue
639,corpo;calcinha;colado;damiana
640,bege;penteada;malha;meia;vestido;texture
641,langerie;bojo;calcinha;luziane;lili;lisa;algodão;sutia
642,pagao;mecbee;peças;wêdja
643,regata;sergio;machao;modas
644,lisa;moda;naclefs;calcinha;luziane;short;fashion;juvenil;estampada;algodão
645,soft;nature;toalha
646,calcinha;estampada;luziane
647,luziane;calcinha;lisa;algodão
648,calça;bruninho;enxuta
649,social;begepretacaramelo;linho;dâbles;calça;camisa;rotas;branca
650,modellinikko;bege;penteada;malha;texture;rosa;calcinha;action;luziane;vestido;marinho;nikko;conjunto;lisa;algodão
651,macacao;infantil
652,langerie;bojo;lili;sutia
653,fralda;flores;bainha;nature;luxo;happy;minasrey;cloud;pinte;rolinhos;dengo;capadocia;cueiro;bordestam;parapipi
654,fralda;soft;lisa;bordestam;travesseiro;luxo;cloud;minasrey;toalhao;estampada;retangular;dengo;camiseta;algodão;bordada
655,polo;marands;basica;camisa;gola
